date;ref;NO2_61FD;NO2_61F0;NO2_61EF
2017-10-04 00:45:00;38.0;0.0;1.0;0.0
2017-10-04 01:00:00;43.1;0.0;2.0;0.0
2017-10-04 01:15:00;40.0;0.0;1.0;0.0
2017-10-04 01:30:00;31.5;0.0;0.0;0.0
2017-10-04 01:45:00;24.5;0.0;0.0;0.0
2017-10-04 02:00:00;28.6;0.0;0.0;0.0
2017-10-04 02:15:00;22.6;0.0;0.0;0.0
2017-10-04 02:30:00;22.5;0.0;0.0;0.0
2017-10-04 02:45:00;23.0;0.0;0.0;0.0
2017-10-04 03:00:00;22.6;0.0;0.0;0.0
2017-10-04 03:15:00;25.6;0.0;0.0;0.0
2017-10-04 03:30:00;22.2;0.0;0.0;0.0
2017-10-04 03:45:00;23.0;0.0;0.0;0.0
2017-10-04 04:00:00;32.8;0.0;4.1;0.0
2017-10-04 04:15:00;31.9;0.0;0.0;0.0
2017-10-04 04:30:00;42.4;0.0;2.0;0.0
2017-10-04 04:45:00;42.4;0.0;9.1;0.0
2017-10-04 05:00:00;47.1;0.0;11.2;0.0
2017-10-04 05:15:00;41.0;0.0;4.1;0.0
2017-10-04 05:30:00;43.8;0.0;3.0;0.0
2017-10-04 05:45:00;50.9;0.0;5.1;0.0
2017-10-04 06:00:00;49.8;0.0;5.1;0.0
2017-10-04 06:15:00;51.9;0.0;4.1;0.0
2017-10-04 06:30:00;53.0;0.0;5.1;0.0
2017-10-04 06:45:00;51.8;0.0;4.1;0.0
2017-10-04 07:00:00;55.5;0.0;6.8;0.0
2017-10-04 07:15:00;48.7;0.0;5.1;0.0
2017-10-04 07:30:00;50.8;0.0;12.2;0.0
2017-10-04 07:45:00;53.6;0.0;11.2;0.0
2017-10-04 08:00:00;53.6;0.0;13.2;0.0
2017-10-04 08:15:00;53.4;0.0;22.3;1.0
2017-10-04 08:30:00;58.8;2.0;26.4;5.1
2017-10-04 08:45:00;74.1;8.1;57.5;14.2
2017-10-04 09:00:00;73.3;14.2;60.9;20.3
2017-10-04 09:15:00;70.7;9.1;44.7;24.4
2017-10-04 09:30:00;64.7;4.1;60.9;10.8
2017-10-04 09:45:00;76.6;16.2;42.6;19.3
2017-10-04 10:00:00;77.9;17.3;53.8;25.4
2017-10-04 10:15:00;79.1;12.2;46.7;32.5
2017-10-04 10:30:00;82.0;17.3;49.4;39.6
2017-10-04 10:45:00;34.4;3.0;5.1;2.0
2017-10-04 11:00:00;49.4;2.0;19.3;4.1
2017-10-04 11:15:00;31.2;0.0;2.0;2.7
2017-10-04 11:30:00;51.6;0.0;30.4;0.0
2017-10-04 11:45:00;41.2;1.0;9.1;9.1
2017-10-04 12:00:00;59.1;18.3;28.4;27.4
2017-10-04 12:15:00;80.5;38.6;44.7;52.8
2017-10-04 12:30:00;93.9;30.4;86.3;28.4
2017-10-04 12:45:00;58.2;14.2;24.4;29.4
2017-10-04 13:00:00;18.9;0.0;0.0;2.0
2017-10-04 13:15:00;39.0;0.0;32.5;0.0
2017-10-04 13:30:00;37.1;0.0;9.1;0.0
2017-10-04 13:45:00;28.6;0.0;10.2;0.0
2017-10-04 14:00:00;68.8;18.3;27.7;30.4
2017-10-04 14:15:00;62.6;9.1;39.6;10.1
2017-10-04 14:30:00;27.9;3.0;0.0;0.0
2017-10-04 14:45:00;38.1;0.0;22.3;0.0
2017-10-04 15:00:00;42.4;7.1;3.0;5.1
2017-10-04 15:15:00;106.5;39.6;90.3;46.7
2017-10-04 15:30:00;84.8;10.1;79.2;15.2
2017-10-04 15:45:00;109.8;40.6;84.6;52.8
2017-10-04 16:00:00;122.3;47.7;111.6;83.2
2017-10-04 16:15:00;113.9;61.9;102.5;85.3
2017-10-04 16:30:00;119.9;46.0;123.8;67.0
2017-10-04 16:45:00;111.8;61.9;94.4;78.2
2017-10-04 17:00:00;115.0;57.9;86.3;67.0
2017-10-04 17:15:00;103.1;29.4;95.4;63.9
2017-10-04 17:30:00;112.8;60.9;100.1;76.1
2017-10-04 17:45:00;115.4;52.8;103.5;79.2
2017-10-04 18:00:00;99.1;45.7;81.2;60.9
2017-10-04 18:15:00;103.0;34.5;80.2;44.7
2017-10-04 18:30:00;103.4;36.5;79.2;48.7
2017-10-04 18:45:00;96.0;31.5;75.1;45.7
2017-10-04 19:00:00;74.0;8.1;65.0;13.2
2017-10-04 19:15:00;50.3;0.0;28.4;0.0
2017-10-04 19:30:00;93.7;22.3;58.9;25.4
2017-10-04 19:45:00;99.5;20.3;72.1;29.4
2017-10-04 20:00:00;91.5;27.1;66.0;31.1
2017-10-04 20:15:00;80.6;12.2;43.6;16.2
2017-10-04 20:30:00;56.8;2.0;26.4;4.1
2017-10-04 20:45:00;65.6;4.1;39.6;14.2
2017-10-04 21:00:00;33.5;0.0;7.4;0.0
2017-10-04 21:15:00;19.1;0.0;0.0;0.0
2017-10-04 21:30:00;18.0;0.0;0.0;0.0
2017-10-04 21:45:00;14.7;0.0;0.0;0.0
2017-10-04 22:00:00;14.4;0.0;0.0;0.0
2017-10-04 22:15:00;11.5;0.0;0.0;0.0
2017-10-04 22:30:00;16.9;0.0;0.0;0.0
2017-10-04 22:45:00;12.0;0.0;0.0;0.0
2017-10-04 23:00:00;12.3;0.0;0.0;0.0
2017-10-04 23:15:00;10.0;0.0;0.0;0.0
2017-10-04 23:30:00;13.8;0.0;0.0;0.0
2017-10-04 23:45:00;10.6;0.0;0.0;0.0
2017-10-05 00:00:00;5.7;0.0;0.0;0.0
2017-10-05 00:15:00;10.9;0.0;0.0;0.0
2017-10-05 00:30:00;10.6;0.0;0.0;0.0
2017-10-05 00:45:00;10.9;0.0;0.0;0.0
2017-10-05 01:00:00;12.6;0.0;0.0;0.0
2017-10-05 01:15:00;12.0;0.0;0.0;0.0
2017-10-05 01:30:00;13.1;0.0;0.0;0.0
2017-10-05 01:45:00;8.5;0.0;0.0;0.0
2017-10-05 02:00:00;4.2;0.0;0.0;0.0
2017-10-05 02:15:00;6.4;0.0;0.0;0.0
2017-10-05 02:30:00;5.5;0.0;0.0;0.0
2017-10-05 02:45:00;7.4;0.0;0.0;0.0
2017-10-05 03:00:00;9.2;0.0;0.0;0.0
2017-10-05 03:15:00;9.3;0.0;0.0;0.0
2017-10-05 03:30:00;18.8;0.0;0.0;0.0
2017-10-05 03:45:00;15.8;0.0;0.0;0.0
2017-10-05 04:00:00;18.5;0.0;0.0;0.0
2017-10-05 04:15:00;23.4;0.0;2.0;0.0
2017-10-05 04:30:00;24.4;0.0;2.0;0.0
2017-10-05 04:45:00;47.1;0.0;13.2;0.0
2017-10-05 05:00:00;60.6;1.0;14.2;2.0
2017-10-05 05:15:00;82.1;3.0;49.7;7.1
2017-10-05 05:30:00;77.2;18.3;24.4;17.3
2017-10-05 05:45:00;95.2;7.1;69.7;16.2
2017-10-05 06:00:00;79.3;14.2;43.6;17.3
2017-10-05 06:15:00;44.0;0.0;13.2;2.0
2017-10-05 06:30:00;37.1;0.0;6.1;2.0
2017-10-05 06:45:00;26.3;0.0;0.0;0.0
2017-10-05 07:00:00;43.6;0.0;8.1;0.0
2017-10-05 07:15:00;61.1;9.1;10.2;14.2
2017-10-05 07:30:00;45.2;0.0;2.7;0.0
2017-10-05 07:45:00;53.7;2.0;18.3;3.0
2017-10-05 08:00:00;59.3;0.0;15.2;2.0
2017-10-05 08:15:00;66.8;3.4;27.4;7.4
2017-10-05 08:30:00;54.8;0.0;13.2;0.0
2017-10-05 08:45:00;56.6;1.0;19.3;2.0
2017-10-05 09:00:00;50.7;0.0;15.2;2.0
2017-10-05 09:15:00;55.1;0.0;18.3;0.0
2017-10-05 09:30:00;61.5;5.1;25.4;3.0
2017-10-05 09:45:00;63.5;7.1;27.4;12.2
2017-10-05 10:00:00;52.2;1.4;21.3;6.1
2017-10-05 10:15:00;56.0;1.0;28.4;4.1
2017-10-05 10:30:00;60.9;3.0;23.3;6.1
2017-10-05 10:45:00;57.0;1.0;18.3;9.1
2017-10-05 11:00:00;50.3;0.0;12.2;0.0
2017-10-05 11:15:00;55.0;0.0;15.2;5.1
2017-10-05 11:30:00;63.3;3.0;31.5;12.2
2017-10-05 11:45:00;78.7;4.1;69.0;8.8
2017-10-05 12:00:00;73.9;4.1;33.5;19.3
2017-10-05 12:15:00;70.8;9.1;41.6;25.4
2017-10-05 12:30:00;73.1;4.1;56.8;7.1
2017-10-05 12:45:00;60.2;0.0;36.5;8.1
2017-10-05 13:00:00;65.1;3.0;27.4;12.2
2017-10-05 13:15:00;63.5;0.0;34.5;10.1
2017-10-05 13:30:00;66.8;2.0;51.8;10.1
2017-10-05 13:45:00;71.0;5.1;44.7;12.2
2017-10-05 14:00:00;90.2;28.4;77.1;42.6
2017-10-05 14:15:00;109.6;45.7;88.3;37.6
2017-10-05 14:30:00;108.8;40.6;87.3;59.9
2017-10-05 14:45:00;103.6;32.5;82.2;39.6
2017-10-05 15:00:00;127.3;68.0;106.6;74.1
2017-10-05 15:15:00;128.8;70.4;114.7;86.6
2017-10-05 15:30:00;131.0;60.9;116.7;83.2
2017-10-05 15:45:00;119.0;48.7;106.6;73.1
2017-10-05 16:00:00;117.9;54.8;110.6;78.2
2017-10-05 16:15:00;132.3;68.0;123.8;88.3
2017-10-05 16:30:00;137.0;80.2;134.0;98.5
2017-10-05 16:45:00;113.6;56.8;109.6;72.1
2017-10-05 17:00:00;121.2;58.9;108.6;76.5
2017-10-05 17:15:00;130.8;77.1;101.5;98.5
2017-10-05 17:30:00;142.3;81.2;126.9;91.3
2017-10-05 17:45:00;109.9;47.7;107.6;61.9
2017-10-05 18:00:00;104.7;38.6;90.0;49.7
2017-10-05 18:15:00;102.3;30.4;85.3;45.7
2017-10-05 18:30:00;99.6;26.4;82.2;40.6
2017-10-05 18:45:00;91.3;21.0;70.0;29.8
2017-10-05 19:00:00;76.8;7.1;48.7;15.2
2017-10-05 19:15:00;80.1;9.1;57.9;17.3
2017-10-05 19:30:00;81.8;9.1;58.9;16.2
2017-10-05 19:45:00;83.2;11.2;52.8;23.3
2017-10-05 20:00:00;86.5;7.1;71.0;13.2
2017-10-05 20:15:00;75.1;8.1;46.7;16.2
2017-10-05 20:30:00;74.2;6.1;38.6;10.2
2017-10-05 20:45:00;64.9;0.0;28.4;6.1
2017-10-05 21:00:00;77.4;5.1;33.5;5.1
2017-10-05 21:15:00;75.2;6.1;41.6;6.1
2017-10-05 21:30:00;66.3;1.0;29.8;5.1
2017-10-05 21:45:00;79.1;3.0;44.7;5.1
2017-10-05 22:00:00;56.2;3.0;15.2;3.0
2017-10-05 22:15:00;71.4;2.0;43.6;3.4
2017-10-05 22:30:00;58.9;0.0;14.2;0.0
2017-10-05 22:45:00;50.9;0.0;7.1;0.0
2017-10-05 23:00:00;57.4;0.0;10.1;0.0
2017-10-05 23:15:00;49.8;0.0;10.2;0.0
2017-10-05 23:30:00;42.7;0.0;4.1;0.0
2017-10-05 23:45:00;41.0;0.0;0.0;0.0
2017-10-06 00:00:00;43.4;0.0;4.1;0.0
2017-10-06 00:15:00;39.1;0.0;0.0;0.0
2017-10-06 00:30:00;39.8;0.0;0.0;0.0
2017-10-06 00:45:00;42.7;0.0;2.0;0.0
2017-10-06 01:00:00;41.3;0.0;2.7;0.0
2017-10-06 01:15:00;33.9;0.0;0.0;0.0
2017-10-06 01:30:00;33.5;0.0;0.0;0.0
2017-10-06 01:45:00;31.7;0.0;1.0;0.0
2017-10-06 02:00:00;34.1;0.0;0.0;0.0
2017-10-06 02:15:00;38.1;0.0;0.0;0.0
2017-10-06 02:30:00;41.9;0.0;7.1;0.0
2017-10-06 02:45:00;47.6;0.0;4.1;0.0
2017-10-06 03:00:00;53.1;0.0;12.2;0.0
2017-10-06 03:15:00;55.9;0.0;16.2;0.0
2017-10-06 03:30:00;59.4;0.0;16.2;0.0
2017-10-06 03:45:00;61.1;2.0;19.3;1.0
2017-10-06 04:00:00;71.6;3.0;44.7;5.1
2017-10-06 04:15:00;70.7;5.1;23.3;11.2
2017-10-06 04:30:00;50.0;0.0;9.5;0.0
2017-10-06 04:45:00;59.2;0.0;25.4;0.0
2017-10-06 05:00:00;69.7;3.0;40.6;5.1
2017-10-06 05:15:00;112.9;47.4;71.0;50.8
2017-10-06 05:30:00;109.8;24.4;102.5;27.4
2017-10-06 05:45:00;83.6;2.0;82.2;2.0
2017-10-06 06:00:00;65.7;2.0;31.5;1.0
2017-10-06 06:15:00;85.7;7.1;46.0;20.3
2017-10-06 06:30:00;84.2;9.1;58.9;13.2
2017-10-06 06:45:00;92.1;7.1;58.9;15.2
2017-10-06 07:00:00;116.0;37.9;87.3;37.2
2017-10-06 07:15:00;120.6;51.8;99.5;57.9
2017-10-06 07:30:00;93.8;15.2;81.2;29.4
2017-10-06 07:45:00;92.3;20.3;70.0;30.4
2017-10-06 08:00:00;90.8;18.3;81.2;21.3
2017-10-06 08:15:00;86.8;12.2;59.9;26.4
2017-10-06 08:30:00;83.2;15.2;62.9;21.3
2017-10-06 08:45:00;78.9;6.1;54.8;12.2
2017-10-06 09:00:00;80.8;15.2;56.8;27.4
2017-10-06 09:15:00;81.0;10.1;75.1;22.3
2017-10-06 09:30:00;76.1;15.2;36.5;18.3
2017-10-06 09:45:00;77.0;8.1;39.9;28.4
2017-10-06 10:00:00;84.7;34.5;80.2;41.6
2017-10-06 10:15:00;85.2;18.3;59.9;27.4
2017-10-06 10:30:00;81.6;13.5;83.2;19.6
2017-10-06 10:45:00;81.7;24.4;55.8;29.4
2017-10-06 11:00:00;80.1;21.3;69.0;38.6
2017-10-06 11:15:00;81.3;17.3;61.9;22.3
2017-10-06 11:30:00;86.4;19.3;83.9;32.5
2017-10-06 11:45:00;87.6;34.5;88.3;45.7
2017-10-06 12:00:00;113.3;52.8;95.4;71.0
2017-10-06 12:15:00;95.7;46.0;76.1;52.8
2017-10-06 12:30:00;87.8;52.8;78.2;65.0
2017-10-06 12:45:00;88.0;43.6;76.1;60.9
2017-10-06 13:00:00;97.2;35.5;70.0;39.6
2017-10-06 13:15:00;112.1;48.7;105.6;75.1
2017-10-06 13:30:00;137.7;94.4;125.9;133.0
2017-10-06 13:45:00;113.2;52.8;115.7;61.9
2017-10-06 14:00:00;121.1;71.7;119.8;90.0
2017-10-06 14:15:00;131.0;90.3;117.7;108.6
2017-10-06 14:30:00;120.7;63.9;116.7;77.1
2017-10-06 14:45:00;125.8;76.1;117.7;92.4
2017-10-06 15:00:00;126.9;71.0;126.5;84.2
2017-10-06 15:15:00;122.4;78.2;113.7;86.3
2017-10-06 15:30:00;119.5;67.0;114.7;79.2
2017-10-06 15:45:00;123.6;60.9;116.7;75.8
2017-10-06 16:00:00;119.4;67.0;102.5;90.3
2017-10-06 16:15:00;120.3;60.9;112.7;73.1
2017-10-06 16:30:00;93.9;33.5;94.4;49.7
2017-10-06 16:45:00;115.9;29.4;115.7;46.7
2017-10-06 17:00:00;121.0;49.7;105.6;55.8
2017-10-06 17:15:00;146.2;83.2;126.9;108.6
2017-10-06 17:30:00;130.7;57.5;113.7;67.7
2017-10-06 17:45:00;149.2;74.1;128.9;92.4
2017-10-06 18:00:00;141.0;74.1;133.0;79.2
2017-10-06 18:15:00;141.1;66.0;128.9;83.2
2017-10-06 18:30:00;120.9;52.8;105.6;58.9
