# date;Temp;RH;Tgrad;Patm;Pluvio
2017-10-05 02:45:00;13.3;76.7;-1.1;1018.1;0
2017-10-05 03:00:00;13.3;77;-1.3;1017.8;0
2017-10-05 03:15:00;13.3;77.3;-1.2;1017.5;0
2017-10-05 03:30:00;13.3;77.7;-1.1;1017.6;0
2017-10-05 03:45:00;13.4;77.7;-1.1;1017.6;0
2017-10-05 04:00:00;13.4;77.7;-1.2;1017.5;0
2017-10-05 04:15:00;13.5;77.3;-1.3;1017.2;0
2017-10-05 04:30:00;13.4;77.5;-1.3;1017.2;0
2017-10-05 04:45:00;13.4;77.7;-1.4;1017.4;0
2017-10-05 05:00:00;13.4;77.6;-1.4;1017.6;0
2017-10-05 05:15:00;13.6;77.2;-1.4;1017.7;0
2017-10-05 05:30:00;13.9;76.7;-1.4;1017.6;0
2017-10-05 05:45:00;14.1;76.3;-1.4;1017.4;0
2017-10-05 06:00:00;14.2;76.3;-1.5;1017;0
2017-10-05 06:15:00;14.3;76.3;-1.5;1016.8;0
2017-10-05 06:30:00;14.3;76.3;-1.6;1016.6;0
2017-10-05 06:45:00;14.3;76.2;-1.6;1016.4;0
2017-10-05 07:00:00;14.2;77;-1.6;1016.4;0
2017-10-05 07:15:00;14.3;77;-1.6;1016.4;0
2017-10-05 07:30:00;14.4;77.2;-1.6;1016.5;0
2017-10-05 07:45:00;14.6;77.3;-1.6;1016.5;0
2017-10-05 08:00:00;14.7;78;-1.6;1016.5;0
2017-10-05 08:15:00;15;78.5;-1.5;1016.6;0
2017-10-05 08:30:00;15.2;77.9;-1.6;1016.7;0
2017-10-05 08:45:00;15.4;77.9;-1.7;1016.9;0
2017-10-05 09:00:00;15.6;78.5;-1.7;1017.1;0.1
2017-10-05 09:15:00;15.8;79.2;-1.7;1017.1;0
2017-10-05 09:30:00;16.1;79.5;-1.7;1017.2;0
2017-10-05 09:45:00;16.3;81;-1.7;1017;0
2017-10-05 10:00:00;16.4;81.5;-1.7;1017.1;0
2017-10-05 10:15:00;16.3;82.8;-1.6;1017.1;0
2017-10-05 10:30:00;16.4;84.4;-1.5;1017.1;0.1
2017-10-05 10:45:00;16.4;85.3;-1.4;1017.1;0
2017-10-05 11:00:00;16.6;86;-1.4;1017.1;0.1
2017-10-05 11:15:00;16.7;86.2;-1.4;1017.1;0
2017-10-05 11:30:00;16.8;86.3;-1.3;1017.2;0
2017-10-05 11:45:00;16.9;86.5;-1.2;1017.2;0
2017-10-05 12:00:00;17;87.2;-1.3;1017.1;0
2017-10-05 12:15:00;17.3;86.7;-1.3;1017.1;0
2017-10-05 12:30:00;17.6;86.5;-1.3;1016.9;0
2017-10-05 12:45:00;18;85.8;-1.3;1016.8;0
2017-10-05 13:00:00;18.4;84.5;-1.3;1016.7;0
2017-10-05 13:15:00;18.3;84.2;-1.3;1016.7;0
2017-10-05 13:30:00;18.1;84.5;-1.4;1016.6;0
2017-10-05 13:45:00;17.6;82.8;-1.6;1017.2;0.2
2017-10-05 14:00:00;17.3;81.2;-1.9;1017.4;0.1
2017-10-05 14:15:00;17.2;81.3;-1.7;1017.5;0
2017-10-05 14:30:00;17.4;82.2;-1.8;1017.5;0
2017-10-05 14:45:00;17.9;81.5;-1.7;1017.5;0
2017-10-05 15:00:00;17.9;77.7;-1.7;1017.5;0.1
2017-10-05 15:15:00;18;76.2;-1.7;1017.8;0
2017-10-05 15:30:00;18;74.7;-1.6;1018;0
2017-10-05 15:45:00;18.2;73.3;-1.2;1018.1;0
2017-10-05 16:00:00;18.1;71.2;-1.4;1018.2;0
2017-10-05 16:15:00;17.7;71.5;-1.3;1018.4;0
2017-10-05 16:30:00;17.4;71.2;-1.3;1018.6;0
2017-10-05 16:45:00;17.4;70.2;-1.2;1018.7;0
2017-10-05 17:00:00;17.3;69.3;-1;1018.9;0
2017-10-05 17:15:00;16.6;69.7;-0.8;1019.1;0
2017-10-05 17:30:00;15.9;71.4;-0.6;1019.2;0
2017-10-05 17:45:00;15.2;72.2;-0.4;1019.4;0
2017-10-05 18:00:00;14.7;73.2;-0.2;1019.6;0
2017-10-05 18:15:00;14.2;73.8;-0.3;1019.7;0
2017-10-05 18:30:00;13.8;74.8;-0.4;1020;0
2017-10-05 18:45:00;13.5;75.7;-0.4;1020.2;0
2017-10-05 19:00:00;13.1;75.7;-0.3;1020.3;0
2017-10-05 19:15:00;12.7;75.6;0.6;1020.4;0
2017-10-05 19:30:00;12.5;76;0.8;1020.6;0
2017-10-05 19:45:00;12.3;76.3;1;1020.8;0
2017-10-05 20:00:00;12.1;76.5;1.1;1020.9;0
2017-10-05 20:15:00;12;76.8;1;1021;0
2017-10-05 20:30:00;11.8;77.5;1;1021;0
2017-10-05 20:45:00;11.6;78.1;1.5;1021.1;0
2017-10-05 21:00:00;11.3;78.8;1.8;1021.1;0
2017-10-05 21:15:00;11.1;79.2;2.1;1021.2;0
2017-10-05 21:30:00;11;79.8;2.3;1021.2;0
2017-10-05 21:45:00;10.8;80;2.6;1021.3;0
2017-10-05 22:00:00;10.8;80.7;2.8;1021.3;0
2017-10-05 22:15:00;10.7;81;2.5;1021.4;0
2017-10-05 22:30:00;10.6;82;2.3;1021.4;0
2017-10-05 22:45:00;10.4;82.1;2.5;1021.4;0
2017-10-05 23:00:00;10.3;83;2.3;1021.4;0
2017-10-05 23:15:00;10.3;83.2;1.9;1021.5;0
2017-10-05 23:30:00;10.3;83.7;1.7;1021.5;0
2017-10-05 23:45:00;10.3;83.2;2.2;1021.5;0
2017-10-06 00:00:00;10.1;82.7;2.4;NA;NA
2017-10-06 00:15:00;9.8;83;2.5;1021.7;0
2017-10-06 00:30:00;9.5;83;2.1;1021.7;0
2017-10-06 00:45:00;9.3;83.5;1.7;1021.8;0
2017-10-06 01:00:00;9.1;84.2;1.5;1022;0
2017-10-06 01:15:00;9;84.3;1.1;1022;0
2017-10-06 01:30:00;8.9;84;1.3;1022;0
2017-10-06 01:45:00;8.8;84.7;1.2;1022;0
2017-10-06 02:00:00;8.6;84.7;1;1022.1;0
2017-10-06 02:15:00;8.5;84.7;0.6;1022.1;0
2017-10-06 02:30:00;8.3;84.7;1.4;1022;0
2017-10-06 02:45:00;8.2;84.8;2;1021.9;0
2017-10-06 03:00:00;8.2;85.2;1.7;1022;0
2017-10-06 03:15:00;8.2;85.7;1.2;1021.9;0
2017-10-06 03:30:00;8.4;86.2;1.2;1022;0
2017-10-06 03:45:00;8.6;86.3;1.2;1022.1;0
2017-10-06 04:00:00;8.8;86.3;1.1;1022.1;0
2017-10-06 04:15:00;9;86.3;1.1;1022.2;0
2017-10-06 04:30:00;9.1;86;1;1022.3;0
2017-10-06 04:45:00;9.2;86;0.8;1022.3;0
2017-10-06 05:00:00;9.4;86;0.8;1022.3;0
2017-10-06 05:15:00;9.6;85.7;0.6;1022.3;0
2017-10-06 05:30:00;9.8;85.2;0.7;1022.4;0
2017-10-06 05:45:00;9.9;84.6;0.7;1022.5;0.1
2017-10-06 06:00:00;10;84;0.6;1022.6;0
2017-10-06 06:15:00;10;83.8;0.6;1022.7;0.1
2017-10-06 06:30:00;10;83.7;0.4;1022.8;0
2017-10-06 06:45:00;10.2;83.7;0.3;1022.9;0
2017-10-06 07:00:00;10.6;83.5;0;1023.1;0
2017-10-06 07:15:00;11.2;82.3;-0.4;1023.3;0
2017-10-06 07:30:00;11.9;80.2;-0.5;1023.4;0
2017-10-06 07:45:00;12.3;78.7;-0.8;1023.6;0
2017-10-06 08:00:00;12.8;78;-1.2;1023.7;0
2017-10-06 08:15:00;13.4;76.3;-1.5;1023.9;0
2017-10-06 08:30:00;14;74.8;-1.5;1024;0.1
2017-10-06 08:45:00;14.4;73.5;-1.7;1024.2;0
2017-10-06 09:00:00;15.3;71.4;-1.9;1024.4;0
2017-10-06 09:15:00;16.1;69.8;-2.4;1024.5;0
2017-10-06 09:30:00;17.3;66;-2.6;1024.7;0
2017-10-06 09:45:00;18.2;63;-2.6;1024.8;0.1
2017-10-06 10:00:00;17.8;60.8;-2.3;1024.9;0.1
2017-10-06 10:15:00;18.3;61;-2.2;1025;0
2017-10-06 10:30:00;18.3;58.7;-2.3;1025.2;0
2017-10-06 10:45:00;18.1;59.1;-2.3;1025.3;0
2017-10-06 11:00:00;18.7;58.7;-2.7;1025.4;0
2017-10-06 11:15:00;20.1;55.7;-2.5;1025.4;0
2017-10-06 11:30:00;20.1;54.7;-2.5;1025.5;0
2017-10-06 11:45:00;20.1;53.7;-2.6;1025.6;0
2017-10-06 12:00:00;21.1;52.8;-2.7;1025.5;0.1
2017-10-06 12:15:00;22.8;50;-2.1;1025.4;0
2017-10-06 12:30:00;22.2;48.8;-2.6;1025.4;0
2017-10-06 12:45:00;21.9;48.2;-2.2;1025.5;0
2017-10-06 13:00:00;22;47.5;-2.4;1025.4;0.1
2017-10-06 13:15:00;22.4;46.2;-2.5;1025.4;0.1
2017-10-06 13:30:00;22.5;45;-2.3;1025.3;0.1
2017-10-06 13:45:00;22.3;44.7;-2.2;1025.3;0
2017-10-06 14:00:00;22.4;44.5;-2.2;1025.4;0
2017-10-06 14:15:00;22.9;43.9;-2.2;1025.4;0
2017-10-06 14:30:00;22.8;42.9;-2.1;1025.5;0
2017-10-06 14:45:00;22.1;43.3;-2.2;1025.5;0.2
2017-10-06 15:00:00;21.4;44;-2;1025.5;0
2017-10-06 15:15:00;20.4;45.5;-1.9;1025.4;0
2017-10-06 15:30:00;19.4;46.5;-1.8;1025.5;0
2017-10-06 15:45:00;18.8;47.8;-1.8;1025.6;0
2017-10-06 16:00:00;18.2;49;-1.6;1025.7;0
2017-10-06 16:15:00;17.5;50.4;-1.5;1025.8;0
2017-10-06 16:30:00;16.7;52.2;-1.5;1025.9;0
2017-10-06 16:45:00;16;54.2;-1.4;1026;0.1
2017-10-06 17:00:00;15.4;55.8;-1.2;1026;0.1
2017-10-06 17:15:00;15.1;57.2;-1;1026.1;0
2017-10-06 17:30:00;14.6;58.2;-0.7;1026.3;0
2017-10-06 17:45:00;14;60.2;-0.3;1026.3;0
2017-10-06 18:00:00;13.4;61.7;0.3;1026.4;0
2017-10-06 18:15:00;12.9;63;0.8;1026.4;0
2017-10-06 18:30:00;12.6;64.3;1.2;1026.4;0
2017-10-06 18:45:00;12.4;65.7;1;1026.3;0
2017-10-06 19:00:00;12.1;66.8;1.4;1026.3;0
2017-10-06 19:15:00;11.9;68.3;1.6;1026.4;0
2017-10-06 19:30:00;11.7;69.4;1.9;1026.5;0
2017-10-06 19:45:00;11.4;70.5;2.1;1026.5;0
2017-10-06 20:00:00;11.2;71.5;2.2;1026.6;0
2017-10-06 20:15:00;11;72.2;1.7;1026.6;0
2017-10-06 20:30:00;10.8;73;1.8;1026.7;0
2017-10-06 20:45:00;10.7;73.5;1.9;1026.8;0
2017-10-06 21:00:00;10.6;74.5;1.6;1026.8;0
2017-10-06 21:15:00;10.4;75.1;1.5;1026.9;0
2017-10-06 21:30:00;10.3;75.9;1.8;1027;0
2017-10-06 21:45:00;10.2;76.3;2;1027;0
2017-10-06 22:00:00;10;76.8;2;1027.1;0
2017-10-06 22:15:00;9.8;77.3;2.4;1027.1;0
2017-10-06 22:30:00;9.5;77.7;2.8;1027.1;0
2017-10-06 22:45:00;9.3;78.2;3.1;1027.1;0
2017-10-06 23:00:00;9.1;78.9;3.2;1027;0
2017-10-06 23:15:00;8.8;79.7;3.3;1026.9;0
2017-10-06 23:30:00;8.6;79.7;3.3;1026.8;0
2017-10-06 23:45:00;8.4;80.2;3.3;1026.6;0
2017-10-07 00:00:00;8.2;80.7;3.4;1026.5;0
2017-10-07 00:15:00;8.1;81;3.3;1026.4;0
2017-10-07 00:30:00;8;81.8;3.1;1026.2;0
2017-10-07 00:45:00;8;82;3.1;1026.2;0
2017-10-07 01:00:00;7.9;82;3;1026.3;0
2017-10-07 01:15:00;7.8;81.7;3;1026.3;0
2017-10-07 01:30:00;7.7;82;2.6;1026.1;0
2017-10-07 01:45:00;7.7;82.3;2.4;1026;0
2017-10-07 02:00:00;7.6;82.3;2.5;1025.9;0
2017-10-07 02:15:00;7.5;82.7;2.5;1025.5;0
2017-10-07 02:30:00;7.6;83;2.6;1025.3;0
2017-10-07 02:45:00;7.6;83;2.6;1025.3;0
2017-10-07 03:00:00;7.7;83.2;2.8;1025.3;0
2017-10-07 03:15:00;7.8;83.2;2.8;1025.3;0
2017-10-07 03:30:00;7.9;82.8;2.7;1025.2;0
2017-10-07 03:45:00;8.1;82.7;2.6;1025.2;0
2017-10-07 04:00:00;8.1;82.7;2.4;1024.9;0
2017-10-07 04:15:00;8.1;82.7;2.4;1024.8;0
2017-10-07 04:30:00;8;82;2.5;1024.7;0
2017-10-07 04:45:00;7.9;82.3;2.6;1024.6;0
2017-10-07 05:00:00;7.8;82.3;2.4;1024.5;0
2017-10-07 05:15:00;7.6;82.3;2.3;1024.4;0
2017-10-07 05:30:00;7.6;82.3;2.3;1024.2;0
2017-10-07 05:45:00;7.4;82.5;2.7;1024.1;0.2
2017-10-07 06:00:00;7.3;83.1;2.8;1023.9;0
2017-10-07 06:15:00;7.2;83.3;2.9;1023.7;0
2017-10-07 06:30:00;7.3;83.7;2.8;1023.6;0
2017-10-07 06:45:00;7.5;83.7;2.5;1023.6;0
2017-10-07 07:00:00;7.8;83.7;1.9;1023.4;0
2017-10-07 07:15:00;8.1;83.3;1;1023.4;0
2017-10-07 07:30:00;8.8;83.2;0.3;1023.3;0
2017-10-07 07:45:00;10;81.8;-0.3;1023.3;0
2017-10-07 08:00:00;11.3;78.3;-0.9;1023.2;0
2017-10-07 08:15:00;12.2;75.2;-1.8;1023.3;0
2017-10-07 08:30:00;13.5;72.3;-2.2;1023.1;0
2017-10-07 08:45:00;14.2;69.7;-2.2;1023;0
2017-10-07 09:00:00;14.7;67.7;-2.5;1022.9;0
2017-10-07 09:15:00;14.9;67;-2.7;1022.7;0
2017-10-07 09:30:00;15.3;65.5;-2.5;1022.6;0.1
2017-10-07 09:45:00;15.4;65.8;-2.4;1022.3;0
2017-10-07 10:00:00;16.1;63.7;-2.6;1022;0
2017-10-07 10:15:00;16.6;61.7;-2.5;1021.8;0
2017-10-07 10:30:00;16.7;59.7;-2.9;1021.7;0
2017-10-07 10:45:00;16.4;58.8;-2.2;1021.7;0
2017-10-07 11:00:00;16.1;58.2;-1.9;1021.8;0.1
2017-10-07 11:15:00;15.6;60.8;-1.3;1021.6;0
2017-10-07 11:30:00;15.4;61.1;-1.5;1021.3;0
2017-10-07 11:45:00;15.5;60.3;-1.9;1021;0
2017-10-07 12:00:00;16.1;59.8;-2.2;1020.8;0
2017-10-07 12:15:00;17.3;55.8;-2.4;1020.5;0
2017-10-07 12:30:00;17.7;54;-2.2;1020.3;0.1
2017-10-07 12:45:00;17.4;52.5;-1.9;1020.2;0
2017-10-07 13:00:00;17.2;52.1;-1.9;1020.1;0
2017-10-07 13:15:00;17;51.1;-1.9;1019.7;0
2017-10-07 13:30:00;16.8;51;-1.8;1019.6;0
2017-10-07 13:45:00;16.7;52.2;-1.5;1019.4;0.1
2017-10-07 14:00:00;16.5;53.5;-1.7;1019.1;0
2017-10-07 14:15:00;16.6;54.3;-1.7;1018.9;0
2017-10-07 14:30:00;16.4;55.8;-1.5;1018.7;0.1
2017-10-07 14:45:00;16;56.7;-1.4;1018.5;0
2017-10-07 15:00:00;15.8;56.3;-1;1018.3;0
2017-10-07 15:15:00;15.8;56;-1.2;1018;0
2017-10-07 15:30:00;15.9;55.7;-1.3;1017.7;0
2017-10-07 15:45:00;16.2;55.7;-1.5;1017.5;0
2017-10-07 16:00:00;16.4;55.2;-1.6;1017.4;0.1
2017-10-07 16:15:00;16.4;55.8;-1.6;1017.3;0
2017-10-07 16:30:00;16.4;57.4;-2;1017.2;0
2017-10-07 16:45:00;16;62.3;-2;1017.2;0
2017-10-07 17:00:00;15.4;66.2;-2;1017.2;0
2017-10-07 17:15:00;15;67.8;-1.9;1017.2;0
2017-10-07 17:30:00;14.6;70.2;-1.6;1017.2;0
2017-10-07 17:45:00;14.3;71.5;-1.4;1017.1;0
2017-10-07 18:00:00;14.2;72.2;-1.4;1016.9;0
2017-10-07 18:15:00;14.2;72.3;-1.6;1016.8;0
2017-10-07 18:30:00;14.2;73.7;-1.6;1016.8;0
2017-10-07 18:45:00;14;75.7;-1.3;1016.8;0
2017-10-07 19:00:00;13.9;77.5;-1.1;1016.8;0
2017-10-07 19:15:00;13.7;79;-0.9;1016.8;0
2017-10-07 19:30:00;13.6;80.7;-0.8;1017;0
2017-10-07 19:45:00;13.6;81.8;-0.9;1016.8;0
2017-10-07 20:00:00;13.6;82.8;-0.8;1016.6;0
2017-10-07 20:15:00;13.7;83.3;-0.9;1016.4;0
2017-10-07 20:30:00;13.9;83.3;-0.7;1016.4;0
2017-10-07 20:45:00;14;83.7;-0.7;1016.1;0
2017-10-07 21:00:00;14.1;84.3;-0.3;1016;0
2017-10-07 21:15:00;14.3;84.5;-0.2;1016.1;0
2017-10-07 21:30:00;14.4;85;-0.1;1016.2;0
2017-10-07 21:45:00;14.6;84.8;-0.3;1016.2;0
2017-10-07 22:00:00;14.7;85;-0.6;1016.3;0
2017-10-07 22:15:00;14.7;84.8;-0.7;1016.3;0
2017-10-07 22:30:00;14.5;84.7;-0.5;1016.4;0
2017-10-07 22:45:00;14.4;85.2;-0.7;1016.4;0
2017-10-07 23:00:00;14.2;85.3;-0.7;1016.4;0
2017-10-07 23:15:00;14.1;86.3;-0.6;1016.4;0
2017-10-07 23:30:00;14.1;86.7;-0.5;1016.4;0
2017-10-07 23:45:00;14.2;86.7;-0.5;1016.5;0
2017-10-08 00:00:00;14.3;86.8;-0.5;1016.6;0
2017-10-08 00:15:00;14.4;87;-0.6;1016.7;0
2017-10-08 00:30:00;14.5;86.5;-0.6;1016.6;0
2017-10-08 00:45:00;14.5;86.3;-0.7;1016.7;0
2017-10-08 01:00:00;14.6;86.2;-0.7;1016.8;0
2017-10-08 01:15:00;14.6;86;-0.8;1016.7;0
2017-10-08 01:30:00;14.5;85.7;-0.8;1016.6;0
2017-10-08 01:45:00;14.5;85.3;-0.8;1016.6;0
2017-10-08 02:00:00;14.4;85.3;-0.9;1016.6;0
2017-10-08 02:15:00;14.4;85.3;-0.9;1016.6;0
2017-10-08 02:30:00;14.4;85.3;-0.8;1016.6;0
2017-10-08 02:45:00;14.4;85.3;-0.7;1016.6;0
2017-10-08 03:00:00;14.3;85.3;-0.6;1016.7;0
2017-10-08 03:15:00;14.3;85.2;-0.5;1016.7;0
2017-10-08 03:30:00;14.4;85.3;-0.5;1016.8;0
2017-10-08 03:45:00;14.4;85.3;-0.5;1017;0
2017-10-08 04:00:00;14.4;85;-0.6;1017;0
2017-10-08 04:15:00;14.3;85;-0.7;1017.2;0
2017-10-08 04:30:00;14.2;85.2;-0.6;1017.2;0
2017-10-08 04:45:00;14.3;85.3;-0.5;1017.2;0
2017-10-08 05:00:00;14.3;85.3;-0.5;1017.3;0
2017-10-08 05:15:00;14.3;85;-0.4;1017.4;0
2017-10-08 05:30:00;14.4;84.8;-0.5;1017.6;0
2017-10-08 05:45:00;14.4;84.5;-0.6;1017.7;0
2017-10-08 06:00:00;14.4;84.3;-0.5;1017.7;0.1
2017-10-08 06:15:00;14.4;84.3;-0.6;1017.9;0
2017-10-08 06:30:00;14.4;84.3;-0.7;1017.9;0
2017-10-08 06:45:00;14.4;84.3;-0.6;1018;0
2017-10-08 07:00:00;14.5;84.3;-0.4;1018.2;0
2017-10-08 07:15:00;14.5;84.3;-0.3;1018.3;0
2017-10-08 07:30:00;14.6;84.3;-0.4;1018.5;0
2017-10-08 07:45:00;14.7;84.3;-0.6;1018.6;0
2017-10-08 08:00:00;14.8;84.3;-0.7;1018.7;0
2017-10-08 08:15:00;14.9;83.8;-0.8;1018.8;0
2017-10-08 08:30:00;15;83.7;-1;1019;0
2017-10-08 08:45:00;15.2;83;-1.1;1019.1;0.1
2017-10-08 09:00:00;15.6;82.3;-1.3;1019.3;0
2017-10-08 09:15:00;16;80.8;-1.3;1019.3;0
2017-10-08 09:30:00;16.3;79.8;-1.6;1019.3;0.1
2017-10-08 09:45:00;16.8;78.7;-1.9;1019.3;0
2017-10-08 10:00:00;17.8;76.1;-2.1;1019.4;0
2017-10-08 10:15:00;19.4;71.4;-2.4;1019.5;0.1
2017-10-08 10:30:00;19.8;67;-2.2;1019.5;0
2017-10-08 10:45:00;19.5;66;-2.2;1019.5;0.1
2017-10-08 11:00:00;18.9;65.8;-2.1;1019.5;0
2017-10-08 11:15:00;18.4;67.2;-1.9;1019.6;0
2017-10-08 11:30:00;17.9;68.2;-2;1019.6;0.1
2017-10-08 11:45:00;18.4;69.2;-2.1;1019.6;0
2017-10-08 12:00:00;19.3;66.4;-2.4;1019.5;0
2017-10-08 12:15:00;19.2;65.7;-2.9;1019.5;0
2017-10-08 12:30:00;18.8;65.2;-2.5;1019.4;0
2017-10-08 12:45:00;18.3;66.2;-2.4;1019.3;0
2017-10-08 13:00:00;18.2;66.5;-2.1;1019.2;0
2017-10-08 13:15:00;18.2;66;-1.8;1019.3;0
2017-10-08 13:30:00;18.2;65.8;-1.7;1019.4;0
2017-10-08 13:45:00;18.2;66.2;-1.8;1019.3;0
2017-10-08 14:00:00;18.1;66.3;-1.8;1019.3;0
2017-10-08 14:15:00;17.9;66.7;-1.8;1019.4;0
2017-10-08 14:30:00;18;66.2;-1.7;1019.4;0
2017-10-08 14:45:00;18.1;65.3;-1.7;1019.4;0
2017-10-08 15:00:00;18.1;64.8;-1.8;1019.5;0
2017-10-08 15:15:00;17.9;65.2;-1.7;1019.5;0
2017-10-08 15:30:00;17.9;66.1;-1.7;1019.5;0
2017-10-08 15:45:00;17.8;65.7;-1.8;1019.5;0
2017-10-08 16:00:00;17.8;65.7;-1.8;1019.5;0
2017-10-08 16:15:00;17.7;65.7;-1.8;1019.5;0
2017-10-08 16:30:00;17.6;66.7;-1.6;1019.6;0
2017-10-08 16:45:00;17.5;67;-1.6;1019.7;0
2017-10-08 17:00:00;17.4;67.3;-1.5;1019.8;0.1
2017-10-08 17:15:00;17.1;67.8;-1.4;1020;0.1
2017-10-08 17:30:00;16.9;68.2;-1.2;1020.1;0
2017-10-08 17:45:00;16.7;68.8;-1.1;1020.2;0
2017-10-08 18:00:00;16.5;69.8;-1.1;1020.3;0
2017-10-08 18:15:00;16.4;70.5;-1;1020.4;0
2017-10-08 18:30:00;16.2;71.2;-1;1020.5;0
2017-10-08 18:45:00;16.1;71.7;-1.1;1020.6;0
2017-10-08 19:00:00;16;72.5;-0.9;1020.6;0
2017-10-08 19:15:00;15.8;72.8;-1;1020.7;0
2017-10-08 19:30:00;15.8;73.3;-0.9;1020.8;0
2017-10-08 19:45:00;15.6;74.2;-0.8;1020.8;0
2017-10-08 20:00:00;15.4;74.3;-0.7;1020.7;0
2017-10-08 20:15:00;15.1;74.7;-0.5;1020.7;0
2017-10-08 20:30:00;14.6;75.7;-0.1;1020.7;0
2017-10-08 20:45:00;14.1;77.3;0;1020.8;0
2017-10-08 21:00:00;13.6;78.7;0.2;1020.8;0
2017-10-08 21:15:00;13.2;79.5;1;1020.6;0
2017-10-08 21:30:00;12.8;80.3;1.2;1020.7;0
2017-10-08 21:45:00;12.5;81;2;1020.8;0
2017-10-08 22:00:00;12.1;81.3;2.6;1020.8;0
2017-10-08 22:15:00;11.8;82.4;2.5;1020.7;0
2017-10-08 22:30:00;11.5;82.7;2.2;1020.8;0
2017-10-08 22:45:00;11.2;82.8;2.6;1020.9;0
2017-10-08 23:00:00;11;83.5;2.7;1020.9;0
2017-10-08 23:15:00;10.8;83.7;2.8;1020.9;0
2017-10-08 23:30:00;10.7;83.7;3;1020.8;0
2017-10-08 23:45:00;10.5;84;3.1;1020.7;0
2017-10-09 00:00:00;10.3;84.7;3.4;1020.8;0
2017-10-09 00:15:00;10.1;84.7;3;1020.8;0
2017-10-09 00:30:00;9.9;84.7;2.8;1020.7;0
2017-10-09 00:45:00;9.8;84.8;3.1;1020.8;0
2017-10-09 01:00:00;9.7;85.3;2.3;1020.9;0
2017-10-09 01:15:00;9.7;85.8;1.8;1020.9;0
2017-10-09 01:30:00;9.8;86.2;1.4;1020.8;0
2017-10-09 01:45:00;10;86.3;1.8;1020.7;0
2017-10-09 02:00:00;10.1;86.2;2.5;1020.7;0
2017-10-09 02:15:00;10.2;86.3;3;1020.7;0
2017-10-09 02:30:00;10.3;86.3;2.5;1020.7;0
2017-10-09 02:45:00;10.5;86.7;1.6;1020.6;0
2017-10-09 03:00:00;10.7;86.7;1.4;1020.6;0
2017-10-09 03:15:00;10.8;86.3;1.2;1020.5;0
2017-10-09 03:30:00;10.9;85.8;1.3;1020.3;0
2017-10-09 03:45:00;10.9;85.3;1.9;1020.3;0
2017-10-09 04:00:00;10.9;85.3;2;1020.3;0
2017-10-09 04:15:00;10.9;85.3;1.7;1020.1;0
2017-10-09 04:30:00;10.8;85.3;2;1019.9;0
2017-10-09 04:45:00;10.7;85.7;2.3;1020;0
2017-10-09 05:00:00;10.8;85.7;2.6;1020;0
2017-10-09 05:15:00;10.7;86;2.6;1020;0
2017-10-09 05:30:00;10.8;85.9;2.6;1020;0
2017-10-09 05:45:00;10.8;85.3;2.7;1020;0
2017-10-09 06:00:00;10.7;85;2.8;1020.1;0
2017-10-09 06:15:00;10.6;85.3;2.9;1020.1;0
2017-10-09 06:30:00;10.5;86;3;1020.3;0
2017-10-09 06:45:00;10.6;86;2.9;1020.3;0
2017-10-09 07:00:00;10.6;86;2.7;1020.4;0
2017-10-09 07:15:00;10.7;86.3;2;1020.5;0
2017-10-09 07:30:00;10.9;87;1;1020.5;0
2017-10-09 07:45:00;11.1;86.7;0.2;1020.7;0
2017-10-09 08:00:00;11.3;86.5;-0.3;1020.8;0
2017-10-09 08:15:00;11.6;86.2;0;1020.8;0
2017-10-09 08:30:00;11.9;85.8;0.7;1020.9;0
2017-10-09 08:45:00;12.2;85.3;0.5;1020.8;0
2017-10-09 09:00:00;12.5;84.5;0.4;1020.9;0
2017-10-09 09:15:00;13.5;83.8;-0.6;1020.8;0
2017-10-09 09:30:00;14.1;81.5;-0.9;1020.8;0
2017-10-09 09:45:00;14.4;81;-0.9;1020.8;0
2017-10-09 10:00:00;15;80;-1;1020.8;0
2017-10-09 10:15:00;15.8;78.3;-1.2;1020.6;0
2017-10-09 10:30:00;17.5;75.5;-1.2;1020.5;0
2017-10-09 10:45:00;18.7;71.4;-1.7;1020.4;0
2017-10-09 11:00:00;19;69.7;-1.9;1020.3;0
2017-10-09 11:15:00;19.5;68.5;-1.9;1020.2;0
2017-10-09 11:30:00;20.1;64.8;-2.5;1020.1;0
2017-10-09 11:45:00;20.4;61.5;-2.7;1020;0
2017-10-09 12:00:00;20.1;60;-3.1;1019.9;0
2017-10-09 12:15:00;20.2;59.7;-3;1019.7;0
2017-10-09 12:30:00;20.9;56.8;-3.2;1019.6;0
2017-10-09 12:45:00;20.7;56.8;-2.8;1019.5;0
2017-10-09 13:00:00;20.5;56.7;-2.6;1019.4;0.1
2017-10-09 13:15:00;20.2;56.7;-2.4;1019.1;0
2017-10-09 13:30:00;20;57.5;-2.3;1019;0
2017-10-09 13:45:00;19.8;57.7;-2.3;1018.9;0
2017-10-09 14:00:00;19.7;58;-2.5;1018.8;0
2017-10-09 14:15:00;19.3;59;-2.3;1019;0
2017-10-09 14:30:00;19.1;60.3;-2.1;1019.1;0
2017-10-09 14:45:00;18.5;63.5;-2.1;1019;0
2017-10-09 15:00:00;17.9;65.8;-1.8;1018.9;0
2017-10-09 15:15:00;17.6;67.3;-2;1018.7;0.2
2017-10-09 15:30:00;17.5;68.7;-1.9;1018.6;0
2017-10-09 15:45:00;17.6;69.2;-1.9;1018.4;0
