date;ref;NO2_61FD;NO2_61F0;NO2_61EF
2017-11-02 03:15:00;17.3;;0.0;0.0
2017-11-02 03:30:00;17.5;;0.0;0.0
2017-11-02 03:45:00;16.7;;0.0;0.0
2017-11-02 04:00:00;16.3;;0.0;0.0
2017-11-02 04:15:00;14.8;;0.0;0.0
2017-11-02 04:30:00;15.7;;0.0;0.0
2017-11-02 04:45:00;16.3;;0.0;0.0
2017-11-02 05:00:00;15.5;;0.0;0.0
2017-11-02 05:15:00;18.1;;0.0;0.0
2017-11-02 05:30:00;19.1;;0.0;0.0
2017-11-02 05:45:00;17.8;;0.0;0.0
2017-11-02 06:00:00;18.7;;0.0;0.0
2017-11-02 06:15:00;19.5;;0.0;0.0
2017-11-02 06:30:00;20.7;;0.0;0.0
2017-11-02 06:45:00;19.6;;0.0;0.0
2017-11-02 07:00:00;21.1;;0.0;0.0
2017-11-02 07:15:00;25.8;;0.0;0.0
2017-11-02 07:30:00;25.4;;0.0;0.0
2017-11-02 07:45:00;26.7;;0.0;0.0
2017-11-02 08:00:00;29.7;;0.0;0.0
2017-11-02 08:15:00;29.2;;0.0;0.0
2017-11-02 08:30:00;26.5;;0.0;0.0
2017-11-02 08:45:00;25.6;;0.0;0.0
2017-11-02 09:00:00;27.0;;0.0;0.0
2017-11-02 09:15:00;26.4;;0.0;0.0
2017-11-02 09:30:00;27.1;;0.0;0.0
2017-11-02 09:45:00;29.0;;0.0;0.0
2017-11-02 10:00:00;30.1;;0.0;0.0
2017-11-02 10:15:00;29.6;;0.0;0.0
2017-11-02 10:30:00;28.9;;0.0;0.0
2017-11-02 10:45:00;31.0;;0.0;0.0
2017-11-02 11:00:00;33.0;;0.0;0.0
2017-11-02 11:15:00;36.7;;0.0;0.0
2017-11-02 11:30:00;37.0;;1.015;0.0
2017-11-02 11:45:00;35.9;;2.03;0.0
2017-11-02 12:00:00;39.3;;2.7066666666666697;0.0
2017-11-02 12:15:00;40.8;;1.015;0.0
2017-11-02 12:30:00;41.6;;2.03;0.0
2017-11-02 12:45:00;41.5;;3.045;0.0
2017-11-02 13:00:00;43.5;;2.03;0.0
2017-11-02 13:15:00;37.6;;2.03;0.0
2017-11-02 13:30:00;27.3;;3.045;0.0
2017-11-02 13:45:00;25.2;;0.0;0.0
2017-11-02 14:00:00;24.3;;0.0;0.0
2017-11-02 14:15:00;10.1;;0.0;0.0
2017-11-02 14:30:00;24.0;;0.0;0.0
2017-11-02 14:45:00;13.6;;0.0;0.0
2017-11-02 15:00:00;11.0;;0.0;0.0
2017-11-02 15:15:00;16.0;;0.0;0.0
2017-11-02 15:30:00;17.7;;0.0;0.0
2017-11-02 15:45:00;15.7;;0.0;0.0
2017-11-02 16:00:00;25.3;;0.0;0.0
2017-11-02 16:15:00;30.4;;0.0;0.0
2017-11-02 16:30:00;32.1;;0.0;0.0
2017-11-02 16:45:00;36.2;;0.0;0.0
2017-11-02 17:00:00;44.2;;0.0;0.0
2017-11-02 17:15:00;42.4;;0.0;0.0
2017-11-02 17:30:00;42.7;;0.0;0.0
2017-11-02 17:45:00;40.6;;0.0;0.0
2017-11-02 18:00:00;44.2;;0.0;0.0
2017-11-02 18:15:00;46.3;;0.0;0.0
2017-11-02 18:30:00;46.4;;0.0;0.0
2017-11-02 18:45:00;48.1;;0.0;0.0
2017-11-02 19:00:00;45.2;;0.0;0.0
2017-11-02 19:15:00;47.3;;0.0;0.0
2017-11-02 19:30:00;50.3;;0.0;0.0
2017-11-02 19:45:00;47.0;;0.0;0.0
2017-11-02 20:00:00;46.6;;0.0;0.0
2017-11-02 20:15:00;42.7;;0.0;0.0
2017-11-02 20:30:00;42.3;;0.0;0.0
2017-11-02 20:45:00;40.1;;0.0;0.0
2017-11-02 21:00:00;41.0;;0.0;0.0
2017-11-02 21:15:00;38.6;;0.0;0.0
2017-11-02 21:30:00;36.7;;0.0;0.0
2017-11-02 21:45:00;43.0;;0.0;0.0
2017-11-02 22:00:00;43.6;;0.0;0.0
2017-11-02 22:15:00;44.1;;0.0;0.0
2017-11-02 22:30:00;42.9;;0.0;0.0
2017-11-02 22:45:00;39.3;;0.0;0.0
2017-11-02 23:00:00;38.1;;0.0;0.0
2017-11-02 23:15:00;38.3;;1.015;0.0
2017-11-02 23:30:00;35.3;;0.0;0.0
2017-11-02 23:45:00;33.1;;0.0;0.0
2017-11-03 00:00:00;31.6;;0.0;0.0
2017-11-03 00:15:00;28.2;;0.0;0.0
2017-11-03 00:30:00;25.5;;0.0;0.0
2017-11-03 00:45:00;25.1;;0.0;0.0
2017-11-03 01:00:00;23.4;;0.0;0.0
2017-11-03 01:15:00;22.5;;0.0;0.0
2017-11-03 01:30:00;22.1;;0.0;0.0
2017-11-03 01:45:00;21.9;;0.0;0.0
2017-11-03 02:00:00;20.2;;0.0;0.0
2017-11-03 02:15:00;19.7;;0.0;0.0
2017-11-03 02:30:00;20.2;;0.0;0.0
2017-11-03 02:45:00;19.4;;0.0;0.0
2017-11-03 03:00:00;20.3;;0.0;0.0
2017-11-03 03:15:00;20.8;;0.0;0.0
2017-11-03 03:30:00;20.2;;0.0;0.0
2017-11-03 03:45:00;20.0;;0.0;0.0
2017-11-03 04:00:00;18.4;;0.0;0.0
2017-11-03 04:15:00;18.6;;0.0;0.0
2017-11-03 04:30:00;19.5;;0.0;0.0
2017-11-03 04:45:00;19.1;;0.0;0.0
2017-11-03 05:00:00;20.3;;0.0;0.0
2017-11-03 05:15:00;19.6;;0.0;0.0
2017-11-03 05:30:00;19.6;;0.0;0.0
2017-11-03 05:45:00;21.1;;0.0;0.0
2017-11-03 06:00:00;21.1;;0.0;0.0
2017-11-03 06:15:00;22.0;;0.0;0.0
2017-11-03 06:30:00;22.9;;0.0;0.0
2017-11-03 06:45:00;22.2;;0.0;0.0
2017-11-03 07:00:00;22.6;;0.0;0.0
2017-11-03 07:15:00;26.3;;0.0;0.0
2017-11-03 07:30:00;27.9;;0.0;0.0
2017-11-03 07:45:00;28.0;;0.0;0.0
2017-11-03 08:00:00;27.1;;0.0;0.0
2017-11-03 08:15:00;26.7;;0.0;0.0
2017-11-03 08:30:00;26.6;;0.0;0.0
2017-11-03 08:45:00;25.6;;0.0;0.0
2017-11-03 09:00:00;24.7;;0.0;0.0
2017-11-03 09:15:00;21.2;;0.0;0.0
2017-11-03 09:30:00;22.4;;0.0;0.0
2017-11-03 09:45:00;25.4;;0.0;0.0
2017-11-03 10:00:00;24.6;;0.0;0.0
2017-11-03 10:15:00;24.4;;0.0;0.0
2017-11-03 10:30:00;23.8;;0.0;0.0
2017-11-03 10:45:00;25.6;;0.0;0.0
2017-11-03 11:00:00;26.3;;0.0;0.0
2017-11-03 11:15:00;26.6;;0.0;0.0
2017-11-03 11:30:00;27.0;;0.0;0.0
2017-11-03 11:45:00;28.0;;0.0;0.0
2017-11-03 12:00:00;27.4;;0.0;0.0
2017-11-03 12:15:00;26.4;;1.015;0.0
2017-11-03 12:30:00;26.7;;0.0;0.0
2017-11-03 12:45:00;22.6;;0.0;0.0
2017-11-03 13:00:00;20.3;;0.0;0.0
2017-11-03 13:15:00;19.4;;0.0;0.0
2017-11-03 13:30:00;20.1;;0.0;0.0
2017-11-03 13:45:00;17.9;;0.0;0.0
2017-11-03 14:00:00;16.7;;0.0;0.0
2017-11-03 14:15:00;14.4;;0.0;0.0
2017-11-03 14:30:00;18.2;;0.0;0.0
2017-11-03 14:45:00;24.6;;0.0;0.0
2017-11-03 15:00:00;18.3;;0.0;0.0
2017-11-03 15:15:00;27.2;;1.015;0.0
2017-11-03 15:30:00;33.5;;0.0;0.0
2017-11-03 15:45:00;34.6;;2.03;0.0
2017-11-03 16:00:00;37.9;;1.3533333333333302;0.0
2017-11-03 16:15:00;41.4;;0.0;0.0
2017-11-03 16:30:00;42.6;;0.0;0.0
2017-11-03 16:45:00;50.6;;0.0;0.0
2017-11-03 17:00:00;51.9;;1.015;0.0
2017-11-03 17:15:00;49.8;;0.0;0.0
2017-11-03 17:30:00;49.3;;0.0;0.0
2017-11-03 17:45:00;41.9;;1.3533333333333302;0.0
2017-11-03 18:00:00;37.5;;1.015;0.0
2017-11-03 18:15:00;40.8;;0.0;0.0
2017-11-03 18:30:00;41.0;;0.0;0.0
2017-11-03 18:45:00;43.4;;0.0;0.0
2017-11-03 19:00:00;42.2;;0.0;0.0
2017-11-03 19:15:00;41.9;;0.0;0.0
2017-11-03 19:30:00;36.4;;0.676666666666667;0.0
2017-11-03 19:45:00;34.1;;1.015;0.0
2017-11-03 20:00:00;29.7;;0.0;0.0
2017-11-03 20:15:00;25.7;;0.0;0.0
2017-11-03 20:30:00;29.5;;0.0;0.0
2017-11-03 20:45:00;32.7;;0.0;0.0
2017-11-03 21:00:00;30.8;;0.0;0.0
2017-11-03 21:15:00;32.2;;0.676666666666667;0.0
2017-11-03 21:30:00;32.9;;1.015;0.0
2017-11-03 21:45:00;30.3;;0.0;0.0
2017-11-03 22:00:00;29.8;;0.0;0.0
2017-11-03 22:15:00;29.4;;1.015;0.0
2017-11-03 22:30:00;28.2;;0.0;0.0
2017-11-03 22:45:00;27.9;;0.0;0.0
2017-11-03 23:00:00;27.1;;0.0;0.0
2017-11-03 23:15:00;29.0;;0.0;0.0
2017-11-03 23:30:00;29.1;;0.0;0.0
2017-11-03 23:45:00;27.6;;0.0;0.0
2017-11-04 00:00:00;25.5;;0.0;0.0
2017-11-04 00:15:00;23.7;;0.0;0.0
2017-11-04 00:30:00;21.4;;0.0;0.0
2017-11-04 00:45:00;20.8;;0.0;0.0
2017-11-04 01:00:00;20.9;;0.0;0.0
2017-11-04 01:15:00;19.3;;0.0;0.0
2017-11-04 01:30:00;17.0;;0.0;0.0
2017-11-04 01:45:00;17.3;;0.0;0.0
2017-11-04 02:00:00;20.7;;0.0;0.0
2017-11-04 02:15:00;17.8;;0.0;0.0
2017-11-04 02:30:00;14.0;;0.0;0.0
2017-11-04 02:45:00;13.3;;0.0;0.0
2017-11-04 03:00:00;12.7;;0.0;0.0
2017-11-04 03:15:00;13.4;;0.0;0.0
2017-11-04 03:30:00;15.5;;0.0;0.0
2017-11-04 03:45:00;14.6;;0.0;0.0
2017-11-04 04:00:00;13.7;;0.0;0.0
2017-11-04 04:15:00;9.4;;0.0;0.0
2017-11-04 04:30:00;12.3;;0.0;0.0
2017-11-04 04:45:00;9.7;;0.0;0.0
2017-11-04 05:00:00;8.9;;0.0;0.0
2017-11-04 05:15:00;8.7;;0.0;0.0
2017-11-04 05:30:00;9.6;;0.0;0.0
2017-11-04 05:45:00;10.5;;0.0;0.0
2017-11-04 06:00:00;11.7;;0.0;0.0
2017-11-04 06:15:00;9.0;;0.0;0.0
2017-11-04 06:30:00;8.1;;0.0;0.0
2017-11-04 06:45:00;11.0;;0.0;0.0
2017-11-04 07:00:00;12.6;;0.0;0.0
2017-11-04 07:15:00;9.0;;0.0;0.0
2017-11-04 07:30:00;8.3;;0.0;0.0
2017-11-04 07:45:00;9.0;;0.0;0.0
2017-11-04 08:00:00;9.6;;0.0;0.0
2017-11-04 08:15:00;8.8;;0.0;0.0
2017-11-04 08:30:00;8.5;;0.0;0.0
2017-11-04 08:45:00;10.7;;0.0;0.0
2017-11-04 09:00:00;8.3;;0.0;0.0
2017-11-04 09:15:00;5.1;;0.0;0.0
2017-11-04 09:30:00;3.4;;0.0;0.0
2017-11-04 09:45:00;4.1;;0.0;0.0
2017-11-04 10:00:00;4.4;;0.0;0.0
2017-11-04 10:15:00;4.8;;0.0;0.0
2017-11-04 10:30:00;5.3;;0.0;0.0
2017-11-04 10:45:00;6.4;;0.0;0.0
2017-11-04 11:00:00;9.4;;0.0;0.0
2017-11-04 11:15:00;7.7;;0.0;0.0
2017-11-04 11:30:00;7.3;;0.0;0.0
2017-11-04 11:45:00;7.8;;0.0;0.0
2017-11-04 12:00:00;7.4;;0.0;0.0
2017-11-04 12:15:00;6.6;;0.0;0.0
2017-11-04 12:30:00;6.0;;0.0;0.0
2017-11-04 12:45:00;8.2;;0.0;0.0
2017-11-04 13:00:00;7.9;;0.0;0.0
2017-11-04 13:15:00;8.4;;0.0;0.0
2017-11-04 13:30:00;9.2;;0.0;0.0
2017-11-04 13:45:00;13.6;;0.0;0.0
2017-11-04 14:00:00;20.1;;0.0;0.0
2017-11-04 14:15:00;21.4;;0.0;0.0
2017-11-04 14:30:00;11.4;;0.0;0.0
2017-11-04 14:45:00;6.8;;0.0;0.0
2017-11-04 15:00:00;6.9;;0.0;0.0
2017-11-04 15:15:00;7.0;;0.0;0.0
2017-11-04 15:30:00;7.4;;0.0;0.0
2017-11-04 15:45:00;8.3;;0.0;0.0
2017-11-04 16:00:00;8.9;;0.0;0.0
2017-11-04 16:15:00;9.7;;0.0;0.0
2017-11-04 16:30:00;9.7;;0.0;0.0
2017-11-04 16:45:00;10.9;;0.0;0.0
2017-11-04 17:00:00;18.4;;0.0;0.0
2017-11-04 17:15:00;24.0;;0.0;0.0
2017-11-04 17:30:00;20.4;;0.0;0.0
2017-11-04 17:45:00;23.4;;0.0;0.0
2017-11-04 18:00:00;23.7;;0.0;0.0
2017-11-04 18:15:00;28.0;;0.0;0.0
2017-11-04 18:30:00;35.9;;0.0;0.0
2017-11-04 18:45:00;36.2;;0.0;0.0
2017-11-04 19:00:00;34.4;;0.0;0.0
2017-11-04 19:15:00;32.7;;0.0;0.0
2017-11-04 19:30:00;23.3;;0.0;0.0
2017-11-04 19:45:00;18.7;;0.0;0.0
2017-11-04 20:00:00;12.7;;0.0;0.0
2017-11-04 20:15:00;10.9;;0.0;0.0
2017-11-04 20:30:00;13.8;;0.0;0.0
2017-11-04 20:45:00;19.3;;0.0;0.0
2017-11-04 21:00:00;15.2;;0.0;0.0
2017-11-04 21:15:00;14.9;;0.0;0.0
2017-11-04 21:30:00;11.2;;0.0;0.0
2017-11-04 21:45:00;8.8;;0.0;0.0
2017-11-04 22:00:00;10.1;;0.0;0.0
2017-11-04 22:15:00;10.6;;0.0;0.0
2017-11-04 22:30:00;14.7;;0.0;0.0
2017-11-04 22:45:00;13.9;;0.0;0.0
2017-11-04 23:00:00;12.0;;0.0;0.0
2017-11-04 23:15:00;15.1;;0.0;0.0
2017-11-04 23:30:00;15.2;;0.0;0.0
2017-11-04 23:45:00;14.0;;0.0;0.0
2017-11-05 00:00:00;;;0.0;0.0
2017-11-05 00:15:00;;;0.0;0.0
2017-11-05 00:30:00;9.6;;0.0;0.0
2017-11-05 00:45:00;12.5;;0.0;0.0
2017-11-05 01:00:00;5.1;;0.0;0.0
2017-11-05 01:15:00;3.3;;0.0;0.0
2017-11-05 01:30:00;4.6;;0.0;0.0
2017-11-05 01:45:00;6.2;;0.0;0.0
2017-11-05 02:00:00;8.8;;0.0;0.0
2017-11-05 02:15:00;13.4;;0.0;0.0
2017-11-05 02:30:00;12.8;;0.0;0.0
2017-11-05 02:45:00;22.3;;0.0;0.0
2017-11-05 03:00:00;11.2;;0.0;0.0
2017-11-05 03:15:00;5.5;;0.0;0.0
2017-11-05 03:30:00;7.0;;0.0;0.0
2017-11-05 03:45:00;8.7;;0.0;0.0
2017-11-05 04:00:00;13.3;;0.0;0.0
2017-11-05 04:15:00;8.0;;0.0;0.0
2017-11-05 04:30:00;12.7;;0.0;0.0
2017-11-05 04:45:00;10.8;;0.0;0.0
2017-11-05 05:00:00;5.4;;0.0;0.0
2017-11-05 05:15:00;8.3;;0.0;0.0
2017-11-05 05:30:00;4.8;;0.0;0.0
2017-11-05 05:45:00;3.9;;0.0;0.0
2017-11-05 06:00:00;6.6;;0.0;0.0
2017-11-05 06:15:00;14.4;;0.0;0.0
2017-11-05 06:30:00;7.5;;0.0;0.0
2017-11-05 06:45:00;11.6;;0.0;0.0
2017-11-05 07:00:00;15.0;;0.0;0.0
2017-11-05 07:15:00;23.6;;0.0;0.0
2017-11-05 07:30:00;20.5;;0.0;0.0
2017-11-05 07:45:00;9.3;;0.0;0.0
2017-11-05 08:00:00;14.2;;0.0;0.0
2017-11-05 08:15:00;14.2;;0.0;0.0
2017-11-05 08:30:00;32.9;;0.0;0.0
2017-11-05 08:45:00;18.9;;0.0;0.0
2017-11-05 09:00:00;18.3;;0.0;0.0
2017-11-05 09:15:00;12.2;;0.0;0.0
2017-11-05 09:30:00;6.2;;0.0;0.0
2017-11-05 09:45:00;13.6;;0.0;0.0
2017-11-05 10:00:00;9.2;;0.0;0.0
2017-11-05 10:15:00;9.6;;0.0;0.0
2017-11-05 10:30:00;14.3;;0.0;0.0
2017-11-05 10:45:00;9.7;;0.0;0.0
2017-11-05 11:00:00;9.2;;0.0;0.0
2017-11-05 11:15:00;15.6;;0.0;0.0
2017-11-05 11:30:00;18.7;;0.0;0.0
2017-11-05 11:45:00;16.0;;0.0;0.0
2017-11-05 12:00:00;20.1;;0.0;0.0
2017-11-05 12:15:00;18.8;;0.0;0.0
2017-11-05 12:30:00;7.6;;0.0;0.0
2017-11-05 12:45:00;6.5;;0.0;0.0
2017-11-05 13:00:00;18.4;;0.0;0.0
2017-11-05 13:15:00;8.5;;0.0;0.0
2017-11-05 13:30:00;6.8;;0.0;0.0
2017-11-05 13:45:00;4.8;;0.0;0.0
2017-11-05 14:00:00;4.7;;0.0;0.0
2017-11-05 14:15:00;4.9;;0.0;0.0
2017-11-05 14:30:00;4.0;;0.0;0.0
2017-11-05 14:45:00;4.1;;0.0;0.0
2017-11-05 15:00:00;4.6;;0.0;0.0
2017-11-05 15:15:00;4.4;;0.0;0.0
2017-11-05 15:30:00;5.5;;0.0;0.0
2017-11-05 15:45:00;7.0;;0.0;0.0
2017-11-05 16:00:00;6.6;;0.0;0.0
2017-11-05 16:15:00;7.5;;0.0;0.0
2017-11-05 16:30:00;9.0;;0.0;0.0
2017-11-05 16:45:00;19.1;;0.0;0.0
2017-11-05 17:00:00;15.2;;0.0;0.0
2017-11-05 17:15:00;18.4;;0.0;0.0
2017-11-05 17:30:00;23.1;;0.0;0.0
2017-11-05 17:45:00;24.2;;0.0;0.0
2017-11-05 18:00:00;18.5;;0.0;0.0
2017-11-05 18:15:00;24.1;;0.0;0.0
2017-11-05 18:30:00;29.1;;0.0;0.0
2017-11-05 18:45:00;27.3;;0.0;0.0
2017-11-05 19:00:00;20.9;;0.0;0.0
2017-11-05 19:15:00;18.4;;0.0;0.0
2017-11-05 19:30:00;34.1;;0.0;0.0
2017-11-05 19:45:00;35.7;;0.0;0.0
2017-11-05 20:00:00;40.0;;0.0;0.0
2017-11-05 20:15:00;31.8;;0.0;0.0
2017-11-05 20:30:00;34.1;;0.676666666666667;0.0
2017-11-05 20:45:00;39.4;;0.0;0.0
2017-11-05 21:00:00;36.8;;0.0;0.0
2017-11-05 21:15:00;35.1;;0.0;0.0
2017-11-05 21:30:00;33.9;;0.0;0.0
2017-11-05 21:45:00;32.1;;0.0;0.0
2017-11-05 22:00:00;30.8;;0.0;0.0
2017-11-05 22:15:00;29.7;;0.0;0.0
2017-11-05 22:30:00;28.4;;0.0;0.0
2017-11-05 22:45:00;27.3;;0.0;0.0
2017-11-05 23:00:00;27.2;;0.0;0.0
2017-11-05 23:15:00;25.3;;0.0;0.0
2017-11-05 23:30:00;23.6;;0.0;0.0
2017-11-05 23:45:00;25.0;;0.0;0.0
2017-11-06 00:00:00;22.1;;0.0;0.0
2017-11-06 00:15:00;23.1;;0.0;0.0
2017-11-06 00:30:00;22.2;;0.0;0.0
2017-11-06 00:45:00;21.4;;0.0;0.0
2017-11-06 01:00:00;22.0;;0.0;0.0
2017-11-06 01:15:00;22.3;;0.0;0.0
2017-11-06 01:30:00;21.7;;0.0;0.0
2017-11-06 01:45:00;21.6;;0.0;0.0
2017-11-06 02:00:00;21.1;;0.0;0.0
2017-11-06 02:15:00;20.5;;0.0;0.0
2017-11-06 02:30:00;20.9;;0.0;0.0
2017-11-06 02:45:00;20.0;;0.0;0.0
2017-11-06 03:00:00;19.4;;0.0;0.0
2017-11-06 03:15:00;21.2;;0.0;0.0
2017-11-06 03:30:00;22.5;;0.0;0.0
2017-11-06 03:45:00;21.6;;0.0;0.0
2017-11-06 04:00:00;19.4;;0.0;0.0
2017-11-06 04:15:00;20.1;;0.0;0.0
2017-11-06 04:30:00;23.0;;0.0;0.0
2017-11-06 04:45:00;23.2;;0.0;0.0
2017-11-06 05:00:00;22.7;;0.0;0.0
2017-11-06 05:15:00;23.1;;0.0;0.0
2017-11-06 05:30:00;26.3;;0.0;0.0
2017-11-06 05:45:00;24.9;;0.0;0.0
2017-11-06 06:00:00;22.8;;0.0;0.0
2017-11-06 06:15:00;23.7;;0.0;0.0
2017-11-06 06:30:00;25.2;;0.0;0.0
2017-11-06 06:45:00;27.8;;0.0;0.0
2017-11-06 07:00:00;28.1;;0.0;0.0
2017-11-06 07:15:00;25.8;;0.0;0.0
2017-11-06 07:30:00;26.2;;0.0;0.0
2017-11-06 07:45:00;28.8;;0.0;0.0
2017-11-06 08:00:00;38.9;;0.0;0.0
2017-11-06 08:15:00;42.3;;0.0;0.0
2017-11-06 08:30:00;44.1;;0.0;0.0
2017-11-06 08:45:00;43.3;;0.0;0.0
2017-11-06 09:00:00;49.8;;0.0;0.0
2017-11-06 09:15:00;51.0;;2.03;0.0
2017-11-06 09:30:00;49.7;;2.03;0.0
2017-11-06 09:45:00;56.3;;7.105;0.0
2017-11-06 10:00:00;52.8;;4.06;0.0
2017-11-06 10:15:00;56.4;;6.09;0.0
2017-11-06 10:30:00;54.9;;8.12;0.0
2017-11-06 10:45:00;54.4;;7.105;0.0
2017-11-06 11:00:00;56.3;;5.075;0.0
2017-11-06 11:15:00;55.5;;10.15;1.015
2017-11-06 11:30:00;47.3;;2.03;0.0
2017-11-06 11:45:00;36.0;;3.045;0.0
2017-11-06 12:00:00;30.0;;0.0;0.0
2017-11-06 12:15:00;11.9;;0.0;0.0
2017-11-06 12:30:00;10.3;;0.0;0.0
2017-11-06 12:45:00;11.6;;0.0;0.0
2017-11-06 13:00:00;11.7;;0.0;0.0
2017-11-06 13:15:00;13.2;;0.0;0.0
2017-11-06 13:30:00;13.0;;0.0;0.0
2017-11-06 13:45:00;13.9;;0.0;0.0
2017-11-06 14:00:00;10.7;;0.0;0.0
2017-11-06 14:15:00;9.5;;0.0;0.0
2017-11-06 14:30:00;12.2;;0.0;0.0
2017-11-06 14:45:00;15.7;;0.0;0.0
2017-11-06 15:00:00;19.6;;0.0;0.0
2017-11-06 15:15:00;27.8;;0.0;0.0
2017-11-06 15:30:00;34.3;;0.0;0.0
2017-11-06 15:45:00;38.8;;0.0;0.0
2017-11-06 16:00:00;52.4;;1.015;0.0
2017-11-06 16:15:00;52.2;;0.0;0.0
2017-11-06 16:30:00;48.0;;0.0;0.0
2017-11-06 16:45:00;45.7;;0.0;0.0
2017-11-06 17:00:00;49.1;;2.03;0.0
2017-11-06 17:15:00;50.5;;0.0;0.0
2017-11-06 17:30:00;47.7;;1.015;0.0
2017-11-06 17:45:00;52.7;;0.0;0.0
2017-11-06 18:00:00;54.4;;1.3533333333333302;0.0
2017-11-06 18:15:00;60.1;;3.045;0.0
2017-11-06 18:30:00;55.9;;1.015;0.0
2017-11-06 18:45:00;53.4;;1.015;0.0
2017-11-06 19:00:00;50.7;;0.0;0.0
2017-11-06 19:15:00;50.2;;0.0;0.0
2017-11-06 19:30:00;46.3;;0.0;0.0
2017-11-06 19:45:00;48.0;;0.0;0.0
2017-11-06 20:00:00;47.1;;2.03;0.0
2017-11-06 20:15:00;48.0;;0.0;0.0
2017-11-06 20:30:00;46.4;;0.0;0.0
2017-11-06 20:45:00;46.0;;0.0;0.0
2017-11-06 21:00:00;41.0;;0.0;0.0
2017-11-06 21:15:00;37.6;;0.0;0.0
2017-11-06 21:30:00;37.2;;0.0;0.0
2017-11-06 21:45:00;38.4;;0.0;0.0
2017-11-06 22:00:00;38.0;;0.0;0.0
2017-11-06 22:15:00;36.8;;0.0;0.0
2017-11-06 22:30:00;37.8;;0.0;0.0
2017-11-06 22:45:00;35.9;;0.0;0.0
2017-11-06 23:00:00;33.8;;0.0;0.0
2017-11-06 23:15:00;31.2;;0.0;0.0
2017-11-06 23:30:00;29.4;;0.0;0.0
2017-11-06 23:45:00;29.3;;0.0;0.0
2017-11-07 00:00:00;27.0;;0.0;0.0
2017-11-07 00:15:00;24.8;;0.0;0.0
2017-11-07 00:30:00;26.0;;0.0;0.0
2017-11-07 00:45:00;26.2;;0.0;0.0
2017-11-07 01:00:00;27.6;;0.0;0.0
2017-11-07 01:15:00;28.4;;0.0;0.0
2017-11-07 01:30:00;27.1;;0.0;0.0
2017-11-07 01:45:00;26.6;;0.0;0.0
2017-11-07 02:00:00;25.3;;0.0;0.0
2017-11-07 02:15:00;24.7;;0.0;0.0
2017-11-07 02:30:00;25.1;;0.0;0.0
2017-11-07 02:45:00;24.3;;0.0;0.0
2017-11-07 03:00:00;24.1;;0.0;0.0
2017-11-07 03:15:00;23.9;;0.0;0.0
2017-11-07 03:30:00;23.8;;0.0;0.0
2017-11-07 03:45:00;23.8;;0.0;0.0
2017-11-07 04:00:00;24.7;;0.0;0.0
2017-11-07 04:15:00;25.1;;0.0;0.0
2017-11-07 04:30:00;24.7;;0.0;0.0
2017-11-07 04:45:00;23.8;;0.0;0.0
2017-11-07 05:00:00;23.8;;0.0;0.0
2017-11-07 05:15:00;23.2;;0.0;0.0
2017-11-07 05:30:00;23.4;;0.0;0.0
2017-11-07 05:45:00;23.5;;0.0;0.0
2017-11-07 06:00:00;24.1;;0.0;0.0
2017-11-07 06:15:00;24.2;;0.0;0.0
2017-11-07 06:30:00;24.6;;0.0;0.0
2017-11-07 06:45:00;25.0;;0.0;0.0
2017-11-07 07:00:00;25.7;;0.0;0.0
2017-11-07 07:15:00;26.6;;0.0;0.0
2017-11-07 07:30:00;26.9;;0.0;0.0
2017-11-07 07:45:00;28.6;;0.0;0.0
2017-11-07 08:00:00;30.6;;0.0;0.0
2017-11-07 08:15:00;30.5;;0.0;0.0
2017-11-07 08:30:00;30.0;;0.0;0.0
2017-11-07 08:45:00;29.4;;0.0;0.0
2017-11-07 09:00:00;29.7;;0.0;0.0
2017-11-07 09:15:00;28.1;;0.0;0.0
2017-11-07 09:30:00;26.3;;0.0;0.0
2017-11-07 09:45:00;27.9;;0.0;0.0
2017-11-07 10:00:00;28.4;;0.0;0.0
2017-11-07 10:15:00;30.7;;0.0;0.0
2017-11-07 10:30:00;30.2;;0.0;0.0
2017-11-07 10:45:00;29.7;;0.0;0.0
2017-11-07 11:00:00;27.1;;0.0;0.0
2017-11-07 11:15:00;26.0;;0.0;0.0
2017-11-07 11:30:00;28.8;;0.676666666666667;0.0
2017-11-07 11:45:00;28.5;;0.0;0.0
2017-11-07 12:00:00;25.5;;1.015;0.0
2017-11-07 12:15:00;20.7;;0.0;0.0
2017-11-07 12:30:00;22.4;;0.0;0.0
2017-11-07 12:45:00;24.2;;0.0;0.0
2017-11-07 13:00:00;26.8;;0.0;0.0
2017-11-07 13:15:00;26.2;;0.0;0.0
2017-11-07 13:30:00;22.8;;0.0;0.0
2017-11-07 13:45:00;23.7;;0.0;0.0
2017-11-07 14:00:00;23.1;;0.0;0.0
2017-11-07 14:15:00;24.7;;0.0;0.0
2017-11-07 14:30:00;25.1;;0.0;0.0
2017-11-07 14:45:00;20.3;;0.0;0.0
2017-11-07 15:00:00;19.1;;0.0;0.0
2017-11-07 15:15:00;23.1;;0.0;0.0
2017-11-07 15:30:00;21.2;;0.0;0.0
2017-11-07 15:45:00;21.7;;0.0;0.0
2017-11-07 16:00:00;19.4;;0.0;0.0
2017-11-07 16:15:00;33.5;;0.0;0.0
2017-11-07 16:30:00;44.5;;0.0;0.0
2017-11-07 16:45:00;46.9;;0.0;0.0
2017-11-07 17:00:00;52.8;;0.0;0.0
